regions,Finess,typeEtab,ScoreAgrege,ClasseScoreAgrege,Chirurgie,RaisonSociale,CPA,Ambulatoire,Autodialyse exclusif,liso,liso_classe,bmr_classe,bmr,icalin2,icalin2_classe,icatb,icatb_classe,icsha2,icsha2_classe,sarm,sarm_classe,sarm_evolution,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_Raison Sociale,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_field_3,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_Num,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_TypeRue,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_NomRue,CodePostal,lat,long,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_field_13
Aquitaine,330000332,02-CH INF 300 LP,100,A,Oui,HOPITAL SUBURBAIN DU BOUSCAT,0,0,0,100,A,A,100,100,A,100,A,123.2,A,0,NC,NC,HOPITAL SUBURBAIN DU BOUSCAT,HOPITAL SUBURBAIN DU BOUSCAT,97,AV,GEORGES CLEMENCEAU,33491 LE BOUSCAT CEDEX,-0.6191983999999593,44.8678311,
Aquitaine,330000340,05-CL SUP 100 LP,90.15,A,Oui,M.S.P.BX. BAGATELLE,0,0,0,95,A,A,100,90,A,85,A,87,A,0.6,D,0,M.S.P.BX. BAGATELLE,MAISON DE SANTÉ PROTESTANTE DE BORDEAUX BAGATELLE,201,R,ROBESPIERRE,33401 TALENCE CEDEX,-0.576316899999938,44.80863799999999,
Aquitaine,330000662,08-CLCC-CANCER,97.28,A,Oui,INSTITUT BERGONIE,0,0,0,100,A,B,92,94.5,A,100,A,120.9,A,0.31,NA,0,INSTITUT BERGONIE,INSTITUT BERGONIE CENTRE REGIONAL DE LUTTE CONTRE LE CANCER,229,CRS,DE L'ARGONNE,33076 BORDEAUX CEDEX,-0.5806512000000339,44.8237165,
Aquitaine,330007386,10-HEMODIALYSE,92.98,A,Non,CENTRE AQUITAIN DIALYSE DOMICILE- CA3D,0,0,1,0,NC,A,100,87,A,0,NC,676.3,A,0,NC,NC,,,,,,,,,
Aquitaine,330015488,10-HEMODIALYSE,62.03,C,Non,CENTRE NEPHROL HEMODIALYSE MONT BLANC,0,0,0,0,NC,D,52,72,B,0,NC,49.5,C,0,NC,NC,,,,,,,,,
Aquitaine,330027509,02-CH INF 300 LP,87.16,A,Oui,CTRE HOSP INTERCOMMUNAL SUD GIRONDE,0,0,0,91,A,B,84,77,B,95,A,95.8,A,0,D,D,,,,,,,,,
Aquitaine,330057654,07-SSR-SLD,67.22,B,Non,CENTRE DE SOINS DE SUITE LES FLOTS,0,0,0,0,NC,A,100,65.5,B,47.5,C,73.2,B,0,NC,NC,KORIAN LES FLOTS,KORIAN LES FLOTS - CENTRE DE SOINS DE SUITE,257,RTE,DE TOULOUSE,33400 TALENCE,-0.5739773999999898,44.8059435,
Aquitaine,330780040,05-CL INF 100 LP,86.15,A,Oui,CLINIQUE CHIRURGICALE BEL AIR,0,0,0,78,B,C,70,87,A,85,A,102.6,A,0,NC,NC,NOUVELLE CLINIQUE BEL AIR,NOUVELLE CLINIQUE BEL AIR,138,AV,DE LA REPUBLIQUE,33073 BORDEAUX CEDEX,-0.6065893999999616,44.8395628,
Aquitaine,330780073,05-CL INF 100 LP,89.38,A,Oui,CLINIQUE ST ANTOINE DE PADOUE,0,0,0,87,A,A,100,84.5,A,83.75,A,169,A,0,NC,NC,,,,,,,,,
Aquitaine,330780081,05-CL SUP 100 LP,92.13,A,Oui,CLINIQUE SAINT- AUGUSTIN,0,0,0,92,A,A,100,91,A,90,A,92.4,A,0.27,C,0,CLINIQUE SAINT- AUGUSTIN,CLINIQUE SAINT AUGUSTIN,114,AV,D'ARÉS,33074 BORDEAUX CEDEX,-0.6057462999999643,44.8365242,
Aquitaine,330780115,05-CL SUP 100 LP,78.75,B,Oui,CLINIQUE TIVOLI,0,0,0,83,B,A,94,82.5,B,80,A,60.1,B,0,NC,NC,CLINIQUE TIVOLI-DUCOS,SA CLINIQUE TIVOLI-DUCOS,91,R,DE RIVIERE,33030 BORDEAUX CEDEX,-0.587993900000015,44.85777789999999,
Aquitaine,330780123,05-CL INF 100 LP,80.18,B,Oui,CLINIQUE TOURNY,0,0,0,79,B,B,78,76.5,B,68.75,B,109.8,A,0,NC,NC,,,,,,,,,
Aquitaine,330780149,05-CL INF 100 LP,94.35,A,Oui,CLINIQUE SAINT- LOUIS,0,0,0,95,A,A,92,94,A,90,A,271.9,A,0,NC,NC,,,,,,,,,
Aquitaine,330780206,05-CL INF 100 LP,94.87,A,Oui,CLINIQUE D'ARCACHON,0,0,0,90,A,A,100,99,A,85,A,98.6,A,0,NC,NC,CLINIQUE D'ARCACHON,CLINIQUE D'ARCACHON,,AV,JEAN HAMEAU,33164 LA TESTE CEDEX,-1.1109708999999839,44.6145454,
Aquitaine,330780255,05-CL INF 100 LP,89.29,A,Oui,CLINIQUE CHIRURGICALE DU LIBOURNAIS,0,0,0,98,A,B,78,79.5,B,95,A,99.8,A,0,NC,NC,CLINIQUE CHIRURGICALE DU LIBOURNAIS,CLINIQUE CHIRURGICALE DU LIBOURNAIS,119,R,DE LA MARNE,33500 LIBOURNE,-0.22891049999998359,44.92107619999999,
Aquitaine,330780263,05-CL SUP 100 LP,83.3,B,Oui,POLYCLINIQUE BORDEAUX RIVE DROITE,0,0,0,90,A,B,92,82,B,85,A,74.5,B,0.94,E,-1,POLYCLINIQUE BORDEAUX RIVE DROITE,POLYCLINIQUE BORDEAUX RIVE DROITE - CLINIQ QUATRE PAVILLONS,24,R,DES CAVAILLES,33310 LORMONT,-0.5219329000000243,44.8650685,
Aquitaine,330780271,05-CL INF 100 LP,88.58,A,Oui,CLINIQUE DU SPORT DE BORDEAUX MERIGNAC,0,0,0,95,A,B,84,80.5,B,88.75,A,163.8,A,0,NC,NC,CLINIQUE DU SPORT DE BORDEAUX-MERIGNAC,CLINIQUE DU SPORT DE BORDEAUX-MERIGNAC,4,R,GEORGES NEGREVERGNE,33700 MERIGNAC,-0.6786402999999837,44.81732419999999,
Aquitaine,330780297,03-ETAB. PSY,56.22,C,Non,CLINIQUE ANOUSTE,0,0,0,0,NC,B,78,79.5,A,52.5,C,8.2,E,0,NC,NC,CLINIQUE ANOUSTE,CLINIQUE  ANOUSTE,56,R,MAITRE JEAN,33000 BORDEAUX,-0.6111280000000079,44.82877850000001,
Aquitaine,330780313,03-ETAB. PSY,72.29,B,Non,MAISON DE SANTE LES PINS,0,0,0,0,NC,A,92,85,A,48.75,C,63.6,B,0,NC,NC,MAISON DE SANTE LES PINS,MAISON DE SANTE LES PINS,,R,DU BLAYAIS,33600 PESSAC,-0.7265754000000015,44.7716204,
Aquitaine,330780321,03-ETAB. PSY,89.16,A,Non,CLINIQUE BETHANIE,0,0,0,0,NC,A,92,82,A,91.25,A,98.1,A,0,NC,NC,CLINIQUE BETHANIE,CLINIQUE BETHANIE,144,AV,ROUL,33400 TALENCE,-0.5992367000000058,44.8054469,
Aquitaine,330780354,05-CL INF 100 LP,71.25,B,Non,POLYCLINIQUE BORDEAUX-CAUDERAN,0,0,0,0,NC,E,46,86.5,A,65,B,63.8,B,0,NC,NC,POLYCLINIQUE BORDEAUX-CAUDERAN,"POLYCLINIQUE DE BORDEAUX CAUDERAN """"LES PINS FRANCS""""",19,R,JUDE,33200 BORDEAUX,-0.62399640000001,44.8594667,
Aquitaine,330780370,07-SSR-SLD,80.22,A,Non,LES FONTAINES DE MONJOUS - SSR,0,0,0,0,NC,A,86,67,B,81.25,A,99.3,A,0,NC,NC,LES FONTAINES DE MONJOUS - SSR,"RÉSIDENCE BTP RMS """"LES FONTAINES DE MONJOUS""""",9,R,FONTAINES DE MONJOUS,33173 GRADIGNAN CEDEX,-0.6054884999999786,44.77659389999999,
Aquitaine,330780446,10-HEMODIALYSE,98.65,A,Non,C.T.M.R. SAINT-AUGUSTIN,0,0,1,0,NC,A,100,97.5,A,0,NC,125,A,0,NC,NC,C.T.M.R. SAINT-AUGUSTIN,CENTRE DE TRAITEMENT DES MALADIES RENALES,106,AV,D'ARÉS,33000 BORDEAUX,-0.6054715000000215,44.8360439,
Aquitaine,330780479,05-CL SUP 100 LP,90.17,A,Oui,POLYCLIN BORDEAUX-NORD AQUITAINE,0,0,0,95,A,B,92,92.5,A,90,A,81.7,A,0.46,C,1,POLYCLIN BORDEAUX-NORD AQUITAINE,POLYCLINIQUE BORDEAUX NORD AQUITAINE,15,R,CLAUDE BOUCHER,33300 BORDEAUX,-0.5784069999999701,44.86392559999999,
Aquitaine,330780487,05-CL INF 100 LP,89.85,A,Oui,CLINIQUE OPHTALMOLOGIQUE THIERS,0,0,0,91,A,B,84,88,A,85,A,168.8,A,0,NC,NC,CLINIQUE OPHTALMOLOGIQUE THIERS,CLINIQUE OPHTALMOLOGIQUE THIERS,330,AV,THIERS,33100 BORDEAUX,-0.5424378999999817,44.8512756,
Aquitaine,330780495,05-CL INF 100 LP,96.74,A,Oui,CLINIQUE MUTUALISTE DU MEDOC,0,0,0,100,A,A,100,100,A,95,A,88.7,A,0,NC,NC,CLINIQUE MUTUALISTE DU MEDOC,CLINIQUE MUTUALISTE DU MEDOC,64,R,ARISTIDE BRIAND,33340 LESPARRE MEDOC,-0.9379665000000159,45.30307060000001,
Aquitaine,330780503,05-CL SUP 100 LP,82.78,B,Oui,HOPITAL PRIVE SAINT-MARTIN,0,0,0,83,B,C,78,71.5,C,87.5,A,100.9,A,0.44,C,1,HOPITAL PRIVE SAINT-MARTIN,HOPITAL PRIVE SAINT-MARTIN,,ALL,DES TULIPES,33608 PESSAC CEDEX,-0.6310774999999467,44.7901924,
Aquitaine,330780511,05-CL INF 100 LP,98.81,A,Oui,CLINIQUE SAINTE-ANNE,0,0,0,100,A,A,100,99,A,100,A,95.8,A,0,NC,NC,CLINIQUE SAINTE-ANNE,CLINIQUE SAINTE ANNE,,RTE,DE BRANNENS,33210 LANGON,-0.23578020000002198,44.5477835,
Aquitaine,330780529,02-CH INF 300 LP,94.7,A,Oui,CLINIQUE MUTUALISTE DE PESSAC,0,0,0,100,A,A,100,90,A,100,A,91,A,0.5,C,0,CLINIQUE MUTUALISTE DE PESSAC,CLINIQUE MUTUALISTE DE PESSAC,46,AV,DU DR SCHWEITZER,33608 PESSAC CEDEX,-0.6098762000000306,44.8062979,
Aquitaine,330780537,05-CL SUP 100 LP,96.19,A,Oui,CENTRE MEDICO-CHIRURGICAL,0,0,0,100,A,B,92,99,A,100,A,86.7,A,0.43,C,0,CENTRE MEDICO-CHIRURGICAL WALLERSTEIN,CENTRE MEDICO-CHIRURGICAL WALLERSTEIN,14,BD,JAVAL,33740 ARES,-1.1278001000000586,44.7534233,
Aquitaine,330780560,07-SSR-SLD,62.42,B,Non,CENTRE MEDICAL LA PIGNADA,0,0,0,0,NC,B,76,69.5,B,66.25,B,39.3,D,0,NC,NC,CENTRE DE SSR LA PIGNADA,CENTRE DE SOINS DE SUITE ET DE READAPTATION LA PIGNADA,,RTE,DU CAP FERRET,33950 LEGE CAP FERRET,-1.2264132999999902,44.7043341,
Aquitaine,330780719,07-SSR-SLD,79.49,A,Non,KORIAN HAUTERIVE,0,0,0,0,NC,A,100,74,A,85,A,73.1,B,0,NC,NC,KORIAN HAUTERIVE,CLINIQUE KORIAN HAUTERIVE,8,R,DUMUNE,33150 CENON,-0.5275100999999722,44.8475504,
Aquitaine,330780735,07-SSR-SLD,66.52,B,Non,CLINIQUE KORIAN L'AQUITANIA,0,0,0,0,NC,C,62,52.5,D,70,B,89.8,A,0,NC,NC,KORIAN L'AQUITANIA,KORIAN L'AQUITANIA,2,AV,MAR DE LATTRE DE TASSIGNY,33470 GUJAN MESTRAS,-1.1189746000000014,44.637322,
Aquitaine,330780743,07-SSR-SLD,85.63,A,Non,CSSR CHATEAUNEUF,0,0,0,0,NC,A,92,77,A,98.75,A,84.3,A,0.46,D,-1,CSSR CHÉTEAUNEUF,CENTRE DE SOINS DE SUITE ET DE CONVALESCENCE CHATEAUNEUF,73,AV,DE MONT-DE-MARSAN,33850 LEOGNAN,-0.603699000000006,44.7204516,
Aquitaine,330780750,07-SSR-SLD,89.58,A,Non,CSSR LES LAURIERS,0,0,0,0,NC,A,92,80.5,A,93.75,A,112.6,A,0.28,C,0,CSSR LES LAURIERS,CENTRE DE SOINS DE SUITE ET DE READAPTATION LES LAURIERS,8,RTE,DE CARBON BLANC,33310 LORMONT,-0.517879799999946,44.8831784,
Aquitaine,330780776,03-ETAB. PSY,84,NA,Non,KORIAN LES HORIZONS,1,0,0,0,NC,NC,0,84,A,0,NC,0,NC,0,NC,NC,CLINIQUE LES HORIZONS,CLINIQUE LES HORIZONS,44,LD,LA BORIE DU ROY,33880 CAMBES,-0.4624229999999443,44.732496,
Aquitaine,330780784,03-ETAB. PSY,65.04,B,Non,CENTRE DE SOINS MONTALIER,0,0,0,0,NC,A,86,72,A,73.75,A,33.5,D,0,NC,NC,MONTALIER - POLE DE SOINS SAINT-SELVE,MONTALIER - POLE DE SOINS SAINT-SELVE,4,RTE,DE LA PALOUMEYRE,33650 ST SELVE,-0.48399300000005496,44.6709931,
Aquitaine,330781121,07-SSR-SLD,83.82,A,Non,CHATEAU RAUZE  - LADAPT,0,0,0,0,NC,A,100,72,A,80,A,116.6,A,0,NC,NC,CHATEAU RAUZE  - LADAPT,CENTRE DE MEDECINE PHYSIQUE ET DE READAPTATION CHATEAU RAUZE,26,AV,DU RAUZE,33360 CENAC,-0.44441010000002734,44.7782032,
Aquitaine,330781139,07-SSR-SLD,82.49,A,Non,CRF LA TOUR DE GASSIES,0,0,0,0,NC,A,100,72,A,98.75,A,75.6,B,0.16,C,1,CRF LA TOUR DE GASSIES,CENTRE DE READAPTATION FONCTIONNELLE,,R,TOUR DE GASSIES,33523 BRUGES CEDEX,-0.6210525999999845,44.8823049,
Aquitaine,330781154,07-SSR-SLD,71.47,B,Non,CLINIQUE MEDECINE PHYSIQUE ET READ FON,0,0,0,0,NC,B,70,65.5,B,75,A,79.1,B,0.08,B,0,KORIAN LES GRANDS CHENES,KORIAN LES GRANDS CHENES-CLINIQUE MEDECINE PHYSIQUE & RF,40,R,STEHELIN,33021 BORDEAUX CEDEX,-0.6229987000000392,44.8541848,
Aquitaine,330781196,01-CHR-CHU,82.7,B,Oui,CHU   HOPITAUX DE BORDEAUX,0,0,0,83,B,E,64,71,D,95,A,126.2,A,0.54,C,0,,,,,,,,,
Aquitaine,330781204,02-CH INF 300 LP,98.65,A,Oui,CENTRE HOSPITALIER D'ARCACHON,0,0,0,100,A,A,100,99,A,95,A,102.1,A,0.3,B,1,,,,,,,,,
Aquitaine,330781212,02-CH INF 300 LP,86.24,A,Non,CENTRE HOSPITALIER DE BAZAS,0,0,0,0,NC,B,78,82,A,87.5,A,96.6,A,0,NC,NC,,,,,,,,,
Aquitaine,330781220,02-CH INF 300 LP,84.75,A,Oui,CH SAINT-NICOLAS DE BLAYE,0,0,0,91,A,D,62,74,B,95,A,130.9,A,1.07,E,1,,,,,,,,,
Aquitaine,330781253,02-CH SUP 300 LP,74.55,B,Oui,CENTRE HOSPITALIER DE LIBOURNE,0,0,0,83,B,C,78,70,C,72.5,B,76.5,B,0.81,D,0,,,,,,,,,
Aquitaine,330781261,02-CH INF 300 LP,73.82,B,Non,CENTRE HOSPITALIER STE FOY LA GRANDE,0,0,0,0,NC,C,68,73,B,88.75,A,63.3,B,0.49,C,0,,,,,,,,,
Aquitaine,330781279,04-HOPITAL LOCAL,87.11,A,Non,HOPITAL LOCAL DE MONSEGUR,0,0,0,0,NC,B,62,94,A,75,A,177.9,A,0,NC,NC,,,,,,,,,
Aquitaine,330781287,03-ETAB. PSY,75.06,A,Non,C H CHARLES PERRENS,0,0,0,0,NC,A,100,70,A,67.5,B,78.7,B,0,NC,NC,,,,,,,,,
Aquitaine,330781295,03-ETAB. PSY,67.16,B,Non,C.H. DE CADILLAC,0,0,0,0,NC,C,56,73,A,71.25,A,58.6,C,0,NC,NC,,,,,,,,,
Aquitaine,330781303,02-CH INF 300 LP,95.65,A,Oui,HIA ROBERT PICQUE,0,0,0,92,A,A,100,91,A,100,A,113.5,A,0.43,C,0,HIA ROBERT PICQUE,HOPITAL D'INSTRUCTION DES ARMEES ROBERT PICQUE,351,RTE,DE TOULOUSE,33882 VILLENAVE D ORNON CEDEX,-0.5715738999999758,44.79913819999999,
Aquitaine,330781402,05-CL SUP 100 LP,86.55,A,Oui,POLYCLINIQUE BORDEAUX-TONDU,0,0,0,95,A,C,78,88.5,A,85,A,82.6,A,0,D,D,POLYCLINIQUE DE BORDEAUX-TONDU,POLYCLINIQUE DE BORDEAUX-TONDU,143,R,DU TONDU,33082 BORDEAUX CEDEX,-0.5869549000000234,44.8293304,
Aquitaine,330781626,07-SSR-SLD,66.78,B,Non,CLINIQUE ROSE DES SABLES,0,0,0,0,NC,A,92,64,B,61.25,B,64.3,B,0,NC,NC,CLINIQUE ROSE DES SABLES,CLINIQUE DE SOINS DE SUITE ROSE DES SABLES,6,ALL,LAKME,33120 ARCACHON,-1.1708922000000257,44.6548798,
Aquitaine,330782582,05-CL SUP 100 LP,95.68,A,Oui,POLYCLINIQUE JEAN VILLAR,0,0,0,92,A,A,100,94,A,95,A,99.9,A,0.47,C,-1,POLYCLINIQUE JEAN VILLAR,POLYCLINIQUE JEAN VILLAR,56,AV,MARYSE BASTIE,33523 BRUGES CEDEX,-0.6151350000000093,44.888084,
Aquitaine,330792862,07-SSR-SLD,56.78,C,Non,EHPAD - USLD CENTRE DE SOINS PODENSAC,0,0,0,0,NC,C,62,47.5,D,72.5,A,54.6,C,0,NC,NC,,,,,,,,,
Aquitaine,330802778,07-SSR-SLD,74.06,B,Non,KORIAN CHATEAU LEMOINE,0,0,0,0,NC,A,94,68,B,85,A,63.5,B,0,D,D,KORIAN CHÉTEAU LEMOINE,CLINIQUE KORIAN CHÉTEAU LEMOINE,2,ALL,SAINT ROMAIN,33150 CENON,-0.5294547999999395,44.8470633,
Aquitaine,400008199,09-HAD,84.4,A,Non,HAD MARSAN ADOUR,0,0,0,0,NC,A,86,75,A,0,NC,128.1,A,0,NC,NC,HAD MARSAN ADOUR,HOSPITALISATION A DOMICILE DU MARSAN ET DE L'ADOUR,1188,RTE,DE GRENADE,40280 BRETAGNE DE MARSAN,-0.4759381999999732,43.8454545,
Aquitaine,400011177,02-CH SUP 300 LP,94.81,A,Oui,CENTRE HOSPITALIER DE MONT DE MARSAN,0,0,0,96,A,A,100,99,A,95,A,83.8,A,0.55,C,-1,,,,,,,,,
Aquitaine,400780102,07-SSR-SLD,66.99,B,Non,CLINIQUE DE MEDECINE PHYSIQUE NAPOLEON,0,0,0,0,NC,C,60,56.5,C,58.75,B,97.1,A,0,NC,NC,CLINIQUE KORIAN NAPOLEON,CLINIQUE KORIAN NAPOLEON,,ALL,DE CHRISTUS,40990 ST PAUL LES DAX,-1.0665934999999536,43.7295457,
Aquitaine,400780193,02-CH SUP 300 LP,84.9,A,Oui,CENTRE HOSPITALIER DAX,0,0,0,82,B,C,84,72,C,95,A,147.9,A,0.33,B,0,,,,,,,,,
Aquitaine,400780268,02-CH INF 300 LP,93.92,A,Non,CENTRE HOSPITALIER DE SAINT SEVER,0,0,0,0,NC,B,84,91,A,100,A,98,A,0.43,C,0,,,,,,,,,
Aquitaine,400780284,05-CL INF 100 LP,86.19,A,Oui,CLINIQUE ST-VINCENT,0,0,0,78,B,A,92,81.5,A,85,A,98.8,A,0,NC,NC,,,,,,,,,
Aquitaine,400780342,05-CL INF 100 LP,83.82,A,Oui,CLINIQUE JEAN LE BON,0,0,0,90,A,A,100,74,C,80,A,92.1,A,0,NC,NC,CAPIO CLINIQUE JEAN LE BON,CAPIO CLINIQUE JEAN LE BON,35,R,JEAN LE BON,40100 DAX,-1.0592077000000018,43.7023119,
Aquitaine,400780359,05-CL INF 100 LP,88.83,A,Oui,CLINIQUE DES LANDES,0,0,0,100,A,B,84,83.5,A,90,A,91,A,0,NC,NC,CLINIQUE DES LANDES,CLINIQUE DES LANDES,250,R,FRÉDÉRIC JOLIOT-CURIE,40280 ST PIERRE DU MONT,-0.48366409999994175,43.8709972,
Aquitaine,400780367,03-ETAB. PSY,64.28,B,Non,CLINIQUE MEDICALE JEAN SARRAILH,0,0,0,0,NC,D,34,72,A,76.25,A,54.3,C,0,NC,NC,CLINIQUE MEDICALE JEAN SARRAILH,CLINIQUE MEDICALE ET PEDAGOGIQUE JEAN SARRAILH,2,R,DE  PRAT,40800 AIRE SUR L ADOUR,-0.2670616999999993,43.7019937,
Aquitaine,400780375,03-ETAB. PSY,55.92,C,Non,KORIAN MAYLIS,0,0,0,0,NC,D,46,67.5,A,80,A,16.7,E,0,NC,NC,CLINIQUE MAYLIS,CLINIQUE MAYLIS,4,RTE,DES IGNONS,40180 NARROSSE,-1.0067625000000362,43.7024732,
Aquitaine,400780383,07-SSR-SLD,57.7,C,Non,MAISON DE REPOS SAINT LOUIS,0,0,0,0,NC,D,46,42,E,48.75,C,125.3,A,0,NC,NC,MAISON DE REPOS SAINT LOUIS,MAISON DE REPOS ET DE CONVALESCENCE SAINT LOUIS,396,R,DES PELERINS,40990 ST VINCENT DE PAUL,-0.9903328000000329,43.7839276,
Aquitaine,400780425,07-SSR-SLD,74.42,B,Non,CENTRE DE CONVALESCENCE PRIMEROSE,0,0,0,0,NC,C,62,71,A,91.25,A,69.9,B,0,NC,NC,CENTRE DE CONVALESCENCE PRIMEROSE,CENTRE DE CONVALESCENCE PRIMEROSE,187,AV,DE GAUJAC,40150 SOORTS HOSSEGOR,-1.3962209999999686,43.664733,
Aquitaine,400780458,07-SSR-SLD,86.76,A,Non,ASS DE GESTION DE L'INST HELIO-MARIN,0,0,0,0,NC,A,94,78,A,100,A,85.1,A,0.36,D,1,,,,,,,,,
Aquitaine,400780466,07-SSR-SLD,70.2,B,Non,LE BELVEDERE,0,0,0,0,NC,B,78,84.5,A,71.25,A,40.2,C,0,NC,NC,KORIAN LE BELVEDERE,KORIAN LE BELVEDERE - CENTRE DE SOINS DE SUITE,2,AV,DE LA PLAGE,40530 LABENNE,-1.4696096999999781,43.5980972,
Aquitaine,400780482,07-SSR-SLD,67.27,B,Non,CLINIQUE KORIAN MONTPRIBAT,0,0,0,0,NC,C,60,64.5,B,95,A,48.1,C,0,NC,NC,KORIAN MONTPRIBAT,KORIAN MONPRIBAT - CENTRE MEDICAL INFANTILE,1444,CHE,ALIENOR D'AQUITAINE,40380 MONTFORT EN CHALOSSE,-0.83882600000004,43.7112950000000,
Aquitaine,400780888,09-HAD,84.43,A,Non,SANTE SERVICE DAX -HAD-,0,0,0,0,NC,B,52,84.5,A,0,NC,101.1,A,0,NC,NC,SANTE SERVICE DAX -HAD-,SANTE SERVICE DAX -HOSPITALISATION A DOMICILE-,,R,DES FRENES,40103 DAX CEDEX,-1.0564070000000356,43.718228,
Aquitaine,400782769,05-CL INF 100 LP,57.59,C,Oui,POLYCLINIQUE LES CHENES,0,0,0,60,D,B,86,63,D,52.5,C,37.2,D,0,NC,NC,POLYCLINIQUE LES CHENES,POLYCLINIQUE LES CHENES,,R,CHANTEMERLE,40801 AIRE SUR L ADOUR CEDEX,-0.24324490000003607,43.7139992,
Aquitaine,400790663,07-SSR-SLD,80.37,A,Non,CENTRE DE LONG SEJOUR DE MORCENX,0,0,0,0,NC,B,84,74,A,70,B,106.6,A,0,NC,NC,,,,,,,,,
Aquitaine,400791018,07-SSR-SLD,80.64,A,Non,CTRE. EUROPEEN REEDUCATION DU SPORTIF,0,0,0,0,NC,E,36,71.5,A,100,A,105.8,A,0,A,0,CTRE. EUROPEEN REEDUCATION DU SPORTIF,CENTRE EUROPEEN DE REEDUCATION DU SPORTIF,83,AV,DE LATTRE TASSIGNY,40130 CAPBRETON,-1.445758899999987,43.6492567,
Aquitaine,470000027,05-CL SUP 100 LP,95.8,A,Oui,CLINIQUE ESQUIROL-SAINT-HILAIRE,0,0,0,91,A,B,92,97,A,95,A,114.5,A,0.69,D,-1,CLINIQUE ESQUIROL-SAINT-HILAIRE,CLINIQUE ESQUIROL SAINT HILAIRE,1,R,DR ET MME DELMAS,47002 AGEN CEDEX,0.6287548999999899,44.1838181,
Aquitaine,470000076,05-CL INF 100 LP,80.92,B,Oui,POLYCLINIQUE DU MARMANDAIS,0,0,0,90,A,B,78,80.5,B,70,B,87.2,A,0,NC,NC,,,,,,,,,
Aquitaine,470000084,05-CL INF 100 LP,79.7,B,Oui,CLINIQUE MAGDELAINE,0,0,0,100,A,E,0,87,A,71.25,B,171.4,A,0,NC,NC,,,,,,,,,
Aquitaine,470000142,05-CL INF 100 LP,80.38,B,Oui,CLINIQUE DE VILLENEUVE,0,0,0,86,A,A,92,83,A,76.25,B,69.9,B,0,NC,NC,,,,,,,,,
Aquitaine,470000175,07-SSR-SLD,65.98,B,Non,CENTRE DELESTRAINT FABIEN,0,0,0,0,NC,C,68,71.5,A,62.5,B,58.8,C,0,NC,NC,CENTRE DELESTRAINT FABIEN,MAISON DE REPOS ET CONVALESCENCE DELESTRAINT FABIEN,,,,47140 PENNE D AGENAIS,0.8195819999999685,44.388664,
Aquitaine,470000308,07-SSR-SLD,66.48,B,Non,CENTRE DE MEDECINE PHYSIQUE ET READAPT,0,0,0,0,NC,B,78,73.5,A,71.25,A,43.6,C,0,NC,NC,CENTRE MEDECINE PHYS READAPT VIRAZEIL,CENTRE DE MEDECINE PHYSIQUE ET DE READAPTATION,,,,47200 VIRAZEIL,0.21887100000003556,44.505866,
Aquitaine,470000316,02-CH SUP 300 LP,85.36,A,Oui,CENTRE HOSPITALIER D'AGEN,0,0,0,83,B,A,100,89,A,95,A,63.8,B,0.59,C,0,,,,,,,,,
Aquitaine,470000324,02-CH INF 300 LP,84.09,A,Oui,CENTRE HOSPITALIER DE VILLENEUVE,0,0,0,95,A,A,100,86,A,90,A,58.7,C,0.41,C,0,,,,,,,,,
Aquitaine,470000340,02-CH INF 300 LP,65.83,C,Non,CENTRE HOSPITALIER DE NERAC,0,0,0,0,NC,C,70,71,B,62.5,B,58,C,0,NC,NC,,,,,,,,,
Aquitaine,470000357,04-HOPITAL LOCAL,55.36,C,Non,HOPITAL LOCAL DE CASTELJALOUX,0,0,0,0,NC,E,28,48,E,78.75,A,58.8,C,0,NC,NC,,,,,,,,,
Aquitaine,470000365,04-HOPITAL LOCAL,82.1,A,Non,HOPITAL LOCAL PENNE AGENAIS,0,0,0,0,NC,C,60,79.5,A,80,A,209.4,A,0,NC,NC,,,,,,,,,
Aquitaine,470000381,03-ETAB. PSY,56.56,C,Non,CH DEPARTEMENTAL DE LA CANDELIE,0,0,0,0,NC,E,8,45,D,67.5,B,90.6,A,0,NC,NC,,,,,,,,,
Aquitaine,470000407,04-HOPITAL LOCAL,69.91,B,Non,HOP.LOCAL E.DESARNAUTS-FUMEL,0,0,0,0,NC,C,60,72.5,A,66.25,A,74.1,B,0.07,B,1,,,,,,,,,
Aquitaine,470001660,02-CH INF 300 LP,85.68,A,Oui,CENTRE HOSPITALIER DE MARMANDE - CHIC,0,0,0,91,A,C,72,77,B,90,A,99.4,A,0.61,C,0,,,,,,,,,
Aquitaine,470009358,09-HAD,100,A,Non,HOSPITALISATION A DOMICILE 47,0,0,0,0,NC,A,100,100,A,0,NC,118.3,A,0,NC,NC,HOSPITALISATION A DOMICILE 47,HOSPITALISATION A DOMICILE 47,,,,47550 BOE,0.6441101000000344,44.1749628,
